gene	cod_len	tot_score	avg_score
YKL070W	170	186.752650466	1.09854500274
YMR127C	339	357.811258493	1.05549043803
YHR089C	206	221.050878251	1.07306251578
YGR283C	342	359.242118303	1.05041555059
YMR193W	259	270.431995182	1.04413897754
YDL174C	588	624.617155171	1.06227407342
YMR102C	835	886.232594165	1.0613564002
YFR033C	148	175.7245013	1.18732771148
YBL016W	354	396.344886357	1.11961832304
YKL124W	580	608.764865695	1.04959459603
YOL144W	485	549.789284217	1.13358615303
YDR065W	366	386.340559798	1.05557529999
YBR024W	302	334.373356698	1.10719654536
YJL126W	308	320.617656011	1.04096641562
YNL335W	226	239.337307487	1.0590146349
YPL252C	173	185.464442655	1.07204880147
YJL225W-A	161	149.900747522	0.931060543615
YJL098W	1059	1103.81716809	1.04232027204
YHR200W	269	296.326369797	1.10158501783
YGR090W	1238	1211.66932893	0.978731283461
YKL197C	1044	1137.17740886	1.08925039163
YMR097C	368	394.736834523	1.07265444164
YOR336W	1366	1388.48844472	1.01646299028
YMR260C	154	158.126070642	1.0267926665
YER053C-A	38	37.9251164995	0.998029381564
YNR044W	726	678.323587992	0.934330011009
YHR212C	112	127.851489567	1.14153115685
YIL009C-A	182	194.739157582	1.06999537133
YGR032W	1896	1884.82077177	0.994103782581
YKR035C	214	191.260095538	0.893738764197
YDR327W	109	115.093158901	1.05590054038
YMR272C	385	379.414725801	0.985492794288
YMR075W	685	687.345101011	1.00342350513
YIL148W	129	125.298660767	0.971307447803
YJL215C	120	131.806117149	1.09838430957
YOL114C	203	219.314332061	1.08036616779
YDR169C-A	50	56.7879739447	1.13575947889
YDL141W	691	708.096238121	1.02474129974
YKL115C	131	135.954220453	1.03781847674
YDL132W	816	865.750984507	1.06096934376
YDR096W	895	896.647646973	1.00184094634
YLR434C	128	113.23151166	0.88462118484
YGL135W	218	204.82283142	0.939554272568
YPL019C	836	824.347029074	0.986061039562
YBR085W	308	314.066226231	1.01969553971
YDR040C	1092	1080.43781741	0.989411920707
YOR151C	1225	1252.43787524	1.0223982655
YAR014C	708	805.90159679	1.13827909151
YBR108W	948	1067.29246544	1.12583593401
YMR130W	303	311.509796107	1.02808513567
YNL006W	304	339.474110796	1.11669115393
YBR231C	304	370.295981002	1.21807888487
YNL147W	116	110.250089724	0.950431807965
YDL046W	174	164.957433304	0.948031225884
YOR033C	703	750.113323174	1.06701752941
YPL275W	237	265.959026465	1.12218998508
YBR079C	965	923.941175058	0.957451994878
YPR174C	222	261.94570702	1.17993561721
YHR127W	244	260.810086175	1.0688937958
YML109W	943	997.726868363	1.0580348551
YDR269C	108	95.2026742425	0.881506242987
YER078W-A	55	46.2665409823	0.841209836042
YOR016C	208	199.036470622	0.956906108761
YKR087C	346	372.517905084	1.07664134417
YDR393W	457	486.958020321	1.06555365497
YHR114W	634	675.94411699	1.06615791323
YOL109W	114	103.331826713	0.906419532574
YFL017W-A	78	81.5832024199	1.04593849256
YDR195W	534	552.699083406	1.03501701012
YGL201C	1018	1098.7458672	1.07931814067
YBR187W	281	284.764809505	1.01339789859
YJL025W	515	538.018144417	1.04469542605
YKL084W	117	117.996182562	1.00851438087
YCL035C	111	118.509801692	1.0676558711
YNL058C	317	321.100168347	1.01293428501
YKL181W	428	424.980241067	0.992944488473
YDR293C	1251	1279.02974681	1.02240587275
YCR036W	334	351.152208014	1.05135391621
YJL093C	692	710.715186877	1.02704506774
YML075C	1055	1004.18125491	0.951830573374
YLR417W	567	616.366656254	1.08706641315
YLR440C	710	744.048750935	1.04795598723
YIR020C	101	102.315473286	1.01302448798
YKL165C	920	899.615683284	0.977843134005
YOR288C	319	327.268869832	1.02592122204
YER124C	574	586.324255685	1.02147082872
YGR067C	795	799.102958809	1.00516095448
YPL283W-A	192	192.90586078	1.0047180249
YDR337W	287	307.032796125	1.06980068336
YHR189W	191	219.759376499	1.15057265183
YDR481C	567	617.56187817	1.08917438831
YPR060C	257	260.826834089	1.01489040501
YKL125W	628	666.874493896	1.06190206034
YDR097C	1243	1334.49851812	1.0736110363
YJR110W	689	739.132958463	1.07276191359
YGR030C	159	160.69611948	1.01066741811
YCR040W	176	188.318455832	1.06999122632
YOL036W	762	840.656723634	1.10322404676
YBR049C	811	848.797075484	1.04660551848
YMR289W	375	407.11673181	1.08564461816
YAR002C-A	220	213.191431661	0.969051962093
YLR367W	131	119.1710448	0.90970263206
YJL069C	595	614.763584937	1.03321610914
YFL004W	829	850.435391707	1.02585692606
YOR024W	108	124.825167317	1.15578858627
YDR395W	945	912.526088528	0.965636072516
YLR005W	462	496.355839704	1.0743632894
YDR076W	407	444.01906533	1.09095593447
YBR111W-A	97	96.1488434265	0.991225189964
YLR313C	662	732.271946482	1.10615097656
YDR487C	209	207.45285795	0.992597406458
YBR119W	299	324.230229479	1.08438203839
YLR445W	189	194.573667294	1.02949030314
YFL066C	393	438.238476488	1.1151106272
YDR518W	518	510.236031594	0.985011644003
YCR067C	1066	1067.32460623	1.00124259497
YDR482C	136	190.043364566	1.39737768063
YLR154W-F	47	45.3464719012	0.96481855109
YML059C	1680	1680.56200863	1.00033452894
YLR079W	285	323.362652034	1.13460579661
YKR098C	718	760.220817826	1.05880336745
YPL277C	488	541.320243937	1.10926279495
YGL043W	310	324.454072934	1.04662604172
YPL189C-A	69	76.100208221	1.10290156842
YCR097W-A	89	83.9720105408	0.943505736413
YGR021W	291	330.588157315	1.13604177771
YJR113C	248	290.634560308	1.17191354963
YPR176C	326	341.067181694	1.04621834876
YDR524W-C	30	26.0592175114	0.868640583715
YMR194C-B	74	87.1234135228	1.17734342598
YOR094W	184	183.186234534	0.995577361598
YKL033W-A	237	257.783612835	1.08769456892
YDL056W	834	885.046762854	1.0612071497
YOR074C	305	328.211397289	1.07610294193
YDR013W	209	226.192509947	1.08226081315
YHR073W	997	1078.56482941	1.08181026019
YLR399C	687	760.671766468	1.10723692353
YDR045C	111	117.611319247	1.05956143465
YOL080C	290	291.233898559	1.00425482262
YDR358W	558	599.346818819	1.07409824161
YGR155W	508	482.679411876	0.95015632259
YOL059W	441	456.437409764	1.03500546432
YOL155C	968	783.198266458	0.809089118242
YDR109C	716	782.205088059	1.09246520679
YDR448W	435	495.953578653	1.14012316932
YDR376W	494	530.838169174	1.07457119266
YDR063W	150	161.185063095	1.0745670873
YFL064C	175	186.426750132	1.06529571504
YNL130C-A	49	51.7246694323	1.05560549862
YPL072W	500	515.235773293	1.03047154659
YER178W	421	397.068428462	0.943155412025
YML045W-A	441	447.139276991	1.01392126302
YOR267C	760	744.87736185	0.980101791908
YER038W-A	127	143.101772057	1.12678560675
YFR025C	336	353.03420163	1.05069702866
YAR010C	441	449.555450399	1.01940011428
YLR028C	592	632.846472952	1.06899742053
YER046W-A	110	105.349741108	0.957724919163
YOL038W	255	284.239569577	1.11466497873
YGL148W	377	378.208822403	1.00320642547
YPL235W	472	471.806521763	0.999590088481
YER153C	255	323.930540221	1.27031584401
YKL163W	326	289.748043103	0.888797678231
YPR095C	1227	1306.98704409	1.06518911499
YBL071W-A	83	79.2237020743	0.954502434631
YPL257W	194	208.038351282	1.07236263548
YOR186C-A	70	75.5143037794	1.07877576828
YCR050C	103	111.486398271	1.08239221623
YHR107C	408	420.042559285	1.02951607668
YCL014W	1637	1711.75425948	1.0456653998
YDR374C	307	309.311498958	1.00752931257
YLR179C	202	208.103916635	1.03021740908
YDL155W	428	468.988787453	1.09576819498
YIL172C	590	633.646804506	1.07397763476
YKL019W	317	346.990047667	1.0946058286
YGL021W	761	792.021006235	1.04076347731
YOR070C	638	685.430600554	1.0743426341
YER152W-A	189	205.130058704	1.08534422595
YDL091C	456	486.424387543	1.06672014812
YLR357W	890	961.556232212	1.08040026091
YLR205C	318	354.346330926	1.11429663813
YHR199C	311	341.44470883	1.09789295444
YNL161W	757	840.034532278	1.10968894621
YIR022W	168	170.431121009	1.01447095839
YNL330C	434	469.011664729	1.08067203855
YOR164C	313	314.433622513	1.00458026362
YJR093C	328	353.196837148	1.07681962545
YOL143C	170	165.7542784	0.975025167059
YAR008W	276	308.308535693	1.11705991193
YOR028C	296	323.700166262	1.09358164278
YDL193W	376	388.735530565	1.03387109193
YDR456W	634	618.318673377	0.975266046335
YJL150W	101	98.2796170454	0.973065515301
YLL038C	248	314.214597667	1.26699434543
YDL182W	429	417.037264447	0.97211483554
YDL007C-A	86	80.0595338528	0.930924812242
YMR214W	378	427.864310543	1.13191616546
YMR265C	462	543.395743198	1.17618126233
YER148W-A	193	169.265980993	0.877025808251
YDR539W	504	525.294038736	1.04225007686
YPR172W	201	200.342217112	0.996727448319
YGL208W	416	470.537153912	1.13109892767
YCL058W-A	114	139.967150995	1.22778202627
YNR026C	472	496.505567295	1.05191857478
YNL326C	337	360.788569919	1.07058922825
YNL063W	315	351.628185233	1.11627995312
YPL260W	552	564.900533985	1.02337053258
YHR125W	102	103.643295449	1.01611073969
YDR350C	612	623.240686351	1.01836713456
YIL121W	543	548.87393978	1.01081756865
YLR277C	780	792.290036858	1.01575645751
YPL080C	109	119.935903158	1.10032938677
YML082W	650	715.860298635	1.10132353636
YJL113W	1804	1873.22306491	1.0383719872
YHR061C	315	329.695652422	1.04665286483
YDR058C	327	339.586210178	1.03848993938
YHR115C	417	418.008890433	1.00241940152
YNL284C-B	1756	1820.4529288	1.03670440136
YCL067C	211	223.033416181	1.05703040844
YCR038W-A	42	48.8672152406	1.16350512478
YBL059C-A	110	122.961799279	1.1178345389
YDL085C-A	69	84.8870982616	1.23024780089
YHR181W	229	224.520169304	0.98043742054
YIL021W	319	324.382366563	1.01687262245
YMR280C	1434	1506.61949662	1.05064121103
YER119C-A	124	142.213708955	1.14688474964
YMR027W	471	480.052414575	1.01921956385
YDL121C	150	165.807419398	1.10538279599
YBL056W	469	481.640770783	1.02695260295
YPL025C	186	200.798122433	1.07955979802
YGL181W	397	466.414599155	1.17484785681
YGR281W	1478	1522.82927429	1.03033103809
YDR504C	128	98.9201720859	0.772813844421
YDR106W	285	292.188915978	1.02522426659
YGR129W	216	259.151314918	1.1997746061
YHR211W	1076	996.939313548	0.926523525602
YMR153C-A	112	99.5691295093	0.889010084904
YOR057W	396	407.636536483	1.02938519314
YJL097W	218	198.620341226	0.91110248269
YHR203C	262	260.707802052	0.995067946765
YPL054W	302	290.644718858	0.962399731318
YCR024C	493	491.828122118	0.997622965756
YLR251W	198	200.631668929	1.01329125722
YNL082W	874	927.102010574	1.06075744917
YNL044W	177	158.866822199	0.89755266779
YER156C	339	363.524424136	1.07234343403
YBR240C	451	509.221499928	1.12909423487
YNL195C	262	279.343850171	1.06619790142
YFR032C	290	312.398204057	1.0772351864
YPR030W	1122	1147.9596059	1.02313690366
YBR063C	405	435.448954903	1.0751826047
YER078C	512	530.420520688	1.03597757947
YDL223C	1047	1087.51969141	1.03870075588
YDL123W	141	139.753562591	0.991160018373
YDR186C	878	938.150737048	1.06850881213
YMR154C	728	722.994258779	0.993123981839
YCL034W	355	431.533201122	1.21558648203
YBR210W	143	146.980102795	1.02783288668
YKR070W	353	371.361764604	1.05201633032
YBR013C	130	127.119824699	0.977844805375
Q0110	424	374.231488551	0.882621435262
YPR045C	471	473.759246341	1.00585827249
YMR311C	230	286.85187754	1.24718207626
YML034W	835	907.253833848	1.08653153754
YDL160C-A	81	82.8027065779	1.02225563676
YDR098C-A	441	448.651631929	1.01735063929
YPR009W	269	282.296133591	1.04942800591
YIL104C	508	552.598934506	1.08779317816
YPL265W	609	578.682126013	0.950216955687
YBR200W	552	569.250736305	1.03125133389
YMR013W-A	27	27.5401507709	1.02000558411
YDR168W	507	519.894916074	1.02543375952
YBR134W	134	135.776797654	1.01325968399
YHR182W	786	830.493525347	1.05660753861
YHR154W	1071	1136.19214387	1.06087034908
YFL023W	797	879.676631963	1.10373479544
YER120W	245	255.298309853	1.04203391777
YDR354C-A	48	47.0663646206	0.98054926293
YPR115W	1084	1178.36785476	1.08705521657
YOL075C	1295	1353.66310355	1.04529969386
YOR260W	579	582.387929	1.00585134542
YOR300W	103	112.481879077	1.09205707842
YGL192W	601	661.347418738	1.10041167843
YLL058W	576	597.18627037	1.03678171939
YBL103C	487	509.265799566	1.04572032765
YKR023W	531	602.867984047	1.13534460272
YJL199C	109	127.486744792	1.16960316323
YOR298C-A	152	168.260718269	1.10697840966
YDL124W	313	321.203868976	1.02621044401
YOL147C	237	247.804890245	1.0455902542
YDR205W	725	742.419568079	1.02402699045
YGL050W	274	305.710932168	1.11573332908
YGR246C	597	637.28453858	1.06747828908
YBL106C	1011	1047.57207261	1.03617415688
YGL254W	300	337.382178732	1.12460726244
YMR275C	977	1024.8046263	1.04893001668
YDL133W	438	469.432996244	1.07176483161
YOR299W	747	795.525391361	1.06496036327
YOR268C	133	129.588814915	0.974351991842
YGL255W	377	368.002534152	0.976134042844
YNL081C	144	159.607615808	1.10838622089
YJR144W	270	290.715484855	1.07672401798
YKR060W	275	286.111205253	1.04040438274
YCR098C	519	510.644679062	0.983901115726
YPR145W	573	578.467837721	1.00954247421
YLR319C	789	849.61056194	1.07681947014
YJL057C	668	689.279591607	1.03185567606
YJL211C	148	157.054304622	1.06117773394
YPL032C	826	812.475312406	0.983626286206
YER023W	287	290.701821618	1.01289833317
YOR141C	882	926.689989399	1.05066892222
YMR049C	808	817.516653689	1.01177803674
YDL163W	101	98.5556321506	0.975798338124
YIL031W	1035	1049.97763345	1.01447114343
YKL179C	680	744.203684506	1.0944171831
YGR056W	929	978.511376029	1.05329534556
YOL067C	178	204.860621517	1.15090236807
YLR228C	815	857.417246238	1.05204570091
YOR029W	112	115.875560454	1.03460321834
YML049C	1362	1408.70637288	1.0342924911
YDR152W	266	282.642889314	1.06256725306
YFR039C	511	524.51312959	1.02644448061
YPL271W	63	57.1686608595	0.907439061262
YNL247W	768	766.216213223	0.997677360968
YCL037C	435	420.104459706	0.965757378635
Q0050	835	825.760447952	0.988934668206
YHR094C	571	489.661432764	0.857550670341
YPR101W	176	207.976800276	1.1816863652
YDR287W	293	306.185741097	1.04500252934
YBR191W	161	150.006303142	0.931716168584
YER060W-A	531	496.655778145	0.935321616092
YML087C	313	336.578324388	1.07533010987
YNR025C	120	98.9906953275	0.824922461063
YMR320W	102	104.221196481	1.02177643609
YMR120C	593	567.466123673	0.956941186633
YGL107C	647	687.136840783	1.0620353026
YOR086C	1187	1212.89573614	1.02181612143
YDR227W	1359	1451.52615855	1.06808400188
YMR163C	706	721.041502081	1.02130524374
YBR202W	846	887.586496455	1.04915661519
YHR138C	115	124.417744935	1.08189343421
YBL099W	546	487.056203777	0.892044329262
YBR135W	151	172.159766829	1.14013090615
YML009C-A	109	104.766083464	0.96115672903
YIL047C-A	123	144.262522912	1.17286603993
YMR198W	595	663.83942547	1.1156965134
YOR223W	293	336.172149105	1.14734521879
YER180C-A	86	95.1441014537	1.10632676109
YOR011W-A	69	76.5256717226	1.10906770612
YLL045C	257	246.925782877	0.960800711583
YJR021C	315	364.933701622	1.15851968769
YCR089W	1610	1537.70274295	0.955094871397
YNL119W	494	483.700077064	0.97914995357
YCL056C	145	159.606183976	1.10073230328
YBL059W	194	229.905364869	1.18507920036
YDR119W-A	67	74.6516711044	1.11420404633
YGL031C	156	155.895580849	0.999330646465
YOR005C	945	983.618433415	1.04086606711
YPL127C	259	275.691892872	1.06444746283
YCR017C	954	953.331766232	0.999299545317
YIL023C	347	372.43605994	1.0733027664
YNR001C	480	466.102780879	0.971047460164
YCL031C	298	316.261023684	1.06127860297
YOR189W	117	130.289977591	1.11358955206
YOR012W	138	163.806464963	1.1870033693
YBL105C	1152	1185.49105362	1.02907209515
YMR032W	670	736.772756712	1.09966083091
YBR262C	107	130.073436386	1.21563959239
YPL122C	514	514.298998276	1.00058170871
YJL029C	823	839.763341734	1.02036858048
YBR043C	690	726.591210429	1.05303073975
YER059W	421	458.949134767	1.09014046263
YJL176C	826	879.762116943	1.06508730865
YKL202W	194	123.59851537	0.63710574933
YGL128C	284	295.407420757	1.0401669745
YHR050W	550	545.914652447	0.992572095359
YMR267W	311	321.237438711	1.03291780936
YKR066C	362	378.260417608	1.04491828068
YHR156C	341	377.676189346	1.10755480746
YGL071W	691	734.323548637	1.06269688659
YJL184W	124	164.946312678	1.33021219902
YMR192W	721	726.374006001	1.00745354508
YDR210W-A	439	444.910670357	1.01346394159
YDR216W	1324	1323.57123366	0.999676158353
YDR343C	571	501.621753687	0.878496941658
YMR112C	132	151.091027247	1.1446289943
YOR143C	320	325.648450058	1.01765140643
YJL132W	751	787.335271629	1.04838251881
YBR223W-A	40	46.870405396	1.1717601349
YDR392W	338	381.647220199	1.12913378757
YDL101C	514	545.803125995	1.06187378598
YDL071C	125	104.168798132	0.833350385058
YBR029C	458	450.357154567	0.983312564557
YOR205C	557	585.531487849	1.05122349704
YOR034C	750	758.071335614	1.01076178082
YJR099W	237	250.507245788	1.05699259826
YGL017W	504	546.245948533	1.08382132645
YNR066C	437	434.518125906	0.994320654247
YPR170W-B	86	77.0611743235	0.896060166553
YLR115W	860	904.339529268	1.05155759217
YBR012W-B	1757	1822.87177409	1.03749104957
YFR031C-A	255	239.664500688	0.93986078701
YPR145C-A	79	98.5698631727	1.247719787
YNL258C	755	773.252646464	1.02417569068
YBL111C	668	751.977731549	1.12571516699
YMR273C	916	1023.64195876	1.11751305541
YFL050C	859	934.525240475	1.08792228228
YOL156W	568	558.789593415	0.98378449545
YMR295C	198	218.684897109	1.10446917732
YML106W	227	214.766850324	0.946109472794
YNL177C	310	347.468345292	1.12086562998
YER088W-B	49	64.2213802944	1.31064041417
YHR073W-A	59	75.2852709394	1.27602154135
YPR105C	862	909.483994053	1.05508583997
YLR150W	274	274.815588906	1.00297660185
YCL063W	424	464.249430477	1.09492790207
YGR225W	594	607.273415463	1.02234581728
YLL011W	490	511.880111042	1.04465328784
YDR521W	112	102.988958591	0.919544273132
YOR346W	986	1024.44369498	1.03898954866
YLR316C	323	378.800361729	1.17275653786
YGR170W	1139	1196.68481173	1.0506451376
YGR029W	190	209.814679718	1.10428778799
YOR083W	296	391.973357293	1.32423431518
YCR024C-B	89	69.9516027967	0.785973065132
YGR028W	363	389.726835349	1.07362764559
YIR030W-A	128	130.32330596	1.01815082781
YHR072W	732	770.656843798	1.0528098959
YLR422W	1933	2005.45935989	1.03748544226
YHR104W	328	324.819552699	0.990303514326
YOR136W	370	346.992143568	0.937816604237
YCL029C	441	498.44466643	1.13026001458
YIR037W	164	155.34472923	0.947223958722
YAR062W	199	192.272827031	0.966195110708
YLR197W	505	494.813917414	0.979829539435
YDR375C	457	469.900444816	1.02822854446
YCR038C	643	664.563890907	1.03353637777
YGL080W	131	130.443110841	0.995748937718
YGL132W	112	120.487447072	1.07578077743
YOR142W-B	1756	1810.7993846	1.03120693884
YPL121C	223	241.102416811	1.081176757
Q0250	252	234.651866133	0.93115819894
YPL222W	689	764.062376392	1.10894394251
YHL030W	1869	1903.69781883	1.01856491109
YBR284W	798	843.298086213	1.05676451906
YKL121W	853	899.459112199	1.05446554771
YPR116W	278	292.368966137	1.05168692855
YOR320C	492	521.000870706	1.05894485916
YPL280W	238	256.908573902	1.0794477895
YLR137W	368	411.773948259	1.11895094636
YOR081C	750	736.302696765	0.98173692902
YPR191W	369	357.961464536	0.970085269744
YIR027C	461	473.545831498	1.02721438503
YGL124C	645	694.734382332	1.07710756951
YPL166W	214	235.100343121	1.09859973421
YDL161W	455	527.45432557	1.15924027598
YPR010C-A	73	76.2933685184	1.04511463724
YJL084C	1047	1081.55416017	1.03300301831
YDR418W	166	153.325622087	0.923648325825
YOL016C	448	489.994982328	1.09373879984
YBR055C	900	994.908067872	1.10545340875
YOR041C	144	120.856191149	0.839279105203
YKL140W	549	554.143314922	1.00936851534
YBL046W	442	521.17224725	1.17912273133
YPL120W	558	580.990399981	1.04120143366
YGR243W	147	164.396607557	1.11834426909
YLR244C	388	368.548481276	0.949867219784
YER017C	762	801.858429398	1.05230765013
YGR055W	575	536.743659866	0.933467234549
YDL179W	305	314.443821565	1.03096334939
YFR034W-A	96	113.46665089	1.18194428011
YIL057C	165	184.233101261	1.11656425007
YHR011W	447	502.557562997	1.1242898501
YBL086C	467	535.301764415	1.14625645485
YCR013C	216	241.732922034	1.1191338983
YNL123W	998	996.630001018	0.998627255529
YPL046C	100	124.558030832	1.24558030832
YER019C-A	89	97.4285044318	1.09470229699
YDR328C	195	215.344922062	1.10433293365
YKR009C	901	929.448069291	1.03157388379
YCR087W	172	167.467892451	0.973650537506
YPL242C	1496	1578.02586319	1.05483012245
YOR330C	1255	1384.16416316	1.10291965192
YJL096W	162	173.296865376	1.06973373689
YLR307W	302	333.782075395	1.10523866025
YDR370C	443	452.693540758	1.02188158185
YDR114C	101	99.6232624353	0.986368935003
YDR412W	236	279.23692282	1.18320730008
YHL020C	405	490.221132415	1.21042254917
YNL095C	643	670.684917543	1.04305585932
YJL196C	311	308.565288553	0.99217134583
YDR197W	390	412.285117504	1.05714132693
YLR054C	725	794.080225005	1.09528306897
YPR178W	466	530.193145506	1.13775353113
YGL159W	371	357.294750682	0.963058627174
YGR257C	367	398.004985459	1.08448224921
YGR152C	273	296.433532125	1.08583711401
YDR155C	163	154.359446295	0.946990468068
YBR071W	212	233.102222197	1.09953878395
YGL239C	105	100.873490758	0.96069991198
YML060W	377	396.04207771	1.05050948995
YLR152C	577	584.338691075	1.01271870204
YEL053W-A	116	121.392218509	1.04648464232
YJL058C	544	561.227574285	1.03166833508
YNR003W-A	33	22.3465263899	0.67716746636
YJL074C	1231	1294.56593318	1.05163763865
YOL112W	493	571.675510752	1.15958521451
YJR105W	341	321.564615391	0.943004737218
YAL065C	129	125.586474699	0.97353856356
YIL095W	811	847.460239612	1.04495713886
YKL051W	354	323.005086092	0.912443746022
YPL232W	291	308.520430691	1.0602076656
YOL056W	304	314.049752923	1.03305839777
YOR095C	259	259.176917435	1.0006830789
YCL052C	417	437.063919281	1.04811491434
YNR022C	140	158.108032905	1.12934309218
YJL062W-A	86	96.9991885495	1.12789754127
YDR164C	725	748.299884259	1.03213777139
YLR084C	1221	1218.90401179	0.998283383939
YDR251W	831	878.196418158	1.05679472703
YMR218C	1103	1135.0762417	1.02908090816
YDR243C	589	616.659794556	1.04696060196
YDR086C	81	82.0953176601	1.01352244025
YAR023C	180	186.864244437	1.03813469132
YDR258C	812	853.336110589	1.05090654013
YIR038C	235	243.879653688	1.03778576038
YER190W	1682	1883.16476061	1.11959854971
YLR181C	331	376.372672085	1.13707755917
YLR127C	854	878.333388972	1.02849342971
YMR121C	205	212.168543086	1.03496850286
Q0275	270	250.518525222	0.927846389711
YOR376W-A	52	55.1614031738	1.06079621488
YLR383W	1115	1202.16710059	1.07817677183
YNL322C	314	311.5618387	0.992235155094
YEL049W	121	101.734203607	0.840778542208
YLL054C	770	753.046177152	0.97798204825
YOL128C	376	401.098924889	1.06675245981
YOR231C-A	67	69.5424406163	1.03794687487
YDL007W	438	462.643180539	1.05626296927
YGR277C	306	336.371290845	1.09925258446
YJL122W	176	184.575859848	1.04872647641
YAL067C	594	580.102652663	0.976603792362
YCR054C	564	566.577921108	1.00457078211
YPL234C	165	150.551092244	0.912430862083
Q0092	47	36.9145765556	0.785416522459
YFL044C	302	311.6163096	1.03184208477
YPR043W	93	86.740141576	0.932689694366
YOR113W	915	971.879534238	1.0621634254
YMR203W	388	376.080210839	0.969278893915
YML120C	514	520.649978752	1.01293770185
YOR196C	415	461.753402553	1.11265880133
YDL171C	2146	2102.89814696	0.979915259534
YPL149W	295	314.503819663	1.06611464293
YOL103W-A	441	445.69980125	1.01065714569
YLR382C	895	947.272041559	1.05840451571
YBR278W	202	217.993698837	1.07917672691
YER015W	745	744.61889415	0.999488448523
YBL024W	685	668.590279398	0.9760442035
YBL100W-A	439	448.266739524	1.02110874607
YBR078W	469	365.698788108	0.779741552468
YCL019W	1771	1869.33705019	1.05552628469
YLR242C	322	330.129024752	1.02524541848
YLR169W	118	121.842025259	1.03255953609
YIL008W	100	100.30745703	1.0030745703
YLR437C	134	178.037561561	1.32863851911
YCL020W	439	446.674106847	1.0174808812
YGR100W	951	1013.8324722	1.06606989716
YDR263C	431	444.695512328	1.03177613069
YDR360W	129	128.212996576	0.993899198262
YCR099C	156	162.661365355	1.04270105997
YKR077W	364	373.857519924	1.02708109869
YMR271C	228	237.09356019	1.03988403592
YDL096C	109	113.827717385	1.04429098518
YML131W	366	356.719769198	0.974644178137
YIL117C	319	323.549791389	1.01426266893
YJL172W	577	553.273300051	0.958879202862
YNL116W	523	543.52943378	1.03925321946
YJR038C	121	118.262201752	0.977373568197
YLR243W	273	276.636254647	1.01331961409
YHR032C-A	40	46.2964681737	1.15741170434
YKL035W	500	479.165627378	0.958331254756
YER179W	335	363.60449807	1.0853865614
YOR035C	790	825.745575366	1.04524756375
YAL033W	174	199.349765665	1.14568830842
YPR126C	103	96.1395751089	0.933393933096
YAL034W-A	290	331.627739514	1.14354392936
YML047C	353	380.274188176	1.07726398917
YDR082W	495	541.582010936	1.0941050726
YOR064C	220	250.762694262	1.13983042846
YLR006C	713	767.96023846	1.07708308339
YPR125W	455	475.642318009	1.04536773189
YJR002W	594	632.90163925	1.06549097517
YER125W	810	856.021622603	1.05681681803
YMR010W	406	416.750020119	1.02647788207
YBL052C	832	891.274129053	1.07124294357
YEL077W-A	161	151.582938766	0.941508936432
YOL163W	170	190.00837892	1.11769634659
YGR167W	234	255.885950829	1.0935297044
YDL159C-B	59	57.1049325868	0.967880213335
YKL148C	641	653.665291499	1.01975864508
YOR082C	114	96.7500300456	0.848684474085
YDR433W	147	167.027639889	1.13624244823
YOR034C-A	81	80.0544656457	0.988326736367
YMR179W	759	826.568207393	1.08902267114
YPL183W-A	94	102.963092631	1.09535204926
YDR151C	326	342.406129839	1.05032555165
YKL106W	452	483.869064011	1.07050677879
YGL150C	1490	1543.23323348	1.03572700234
YOR045W	62	61.5855373167	0.993315118011
YGL174W	267	315.78839638	1.18272807633
YCR063W	158	181.148549777	1.14650980872
YGR291C	74	76.1420354053	1.0289464244
YBR230W-A	67	75.4474943719	1.12608200555
YKR056W	640	634.825854012	0.991915396894
YKL092C	1105	1155.67890466	1.04586326213
YOL012C	135	142.442374334	1.05512869877
YLR012C	100	106.726559421	1.06726559421
YHR066W	454	486.406967291	1.07138098522
YAR007C	622	618.681965057	0.994665538676
YER016W	345	389.062503977	1.12771740283
YHR068W	388	363.450511005	0.936728121147
YJL139C	429	466.647793205	1.08775709372
YNL039W	595	656.868877359	1.10398130649
YMR119W	625	599.737855463	0.959580568742
YLR414C	264	263.997840018	0.999991818249
YOR116C	1461	1481.55683462	1.01407038646
YLR141W	364	440.020587281	1.20884776725
YBR295W	1217	1227.29401989	1.00845852086
YHL027W	626	667.611775061	1.06647248412
YKL061W	114	123.176046993	1.08049164029
YGR062C	317	350.725596059	1.10638989293
YLR153C	684	645.213936687	0.943295229075
YGR268C	199	239.581355117	1.20392640763
YPL170W	153	173.535054439	1.13421604208
YGR038C-B	1756	1814.39616511	1.03325521931
YLR049C	429	443.439155615	1.0336577054
YAR003W	427	475.19295869	1.11286407187
YOL055C	552	542.298365684	0.982424575515
YPL241C	269	278.018057547	1.0335243775
YDL033C	418	477.296960562	1.14185875732
YMR304W	1231	1294.18832999	1.05133089357
YCR039C	211	223.033416181	1.05703040844
YAL054C	714	706.724367429	0.989810038415
YPL009C	1039	1051.8138431	1.0123328615
YDR342C	571	501.587269579	0.878436549175
YDL105W	403	434.529379739	1.07823667429
YLR286W-A	45	46.7162002322	1.03813778294
YOL082W	416	436.400795294	1.0490403733
YHR081W	185	204.840615582	1.10724657071
YDR452W	675	722.101770852	1.06978040126
YNR053C	487	528.732235356	1.08569247506
YFL055W	559	577.263323613	1.0326714197
YIL156W	1072	1178.96473483	1.09978053622
